[2023-11-29 16:10:28,320][root][INFO] - Experiment name: xgb_regression_da_only_hyperopt_tune
[2023-11-29 16:11:12,727][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002252 seconds
[2023-11-29 16:11:12,728][hyperopt.tpe][INFO] - TPE using 133/133 trials with best loss 0.226306
[2023-11-29 16:11:13,230][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002285 seconds
[2023-11-29 16:11:13,231][hyperopt.tpe][INFO] - TPE using 134/134 trials with best loss 0.226306
[2023-11-29 16:11:13,990][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002260 seconds
[2023-11-29 16:11:13,990][hyperopt.tpe][INFO] - TPE using 135/135 trials with best loss 0.226306
[2023-11-29 16:11:14,667][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002262 seconds
[2023-11-29 16:11:14,667][hyperopt.tpe][INFO] - TPE using 136/136 trials with best loss 0.226306
[2023-11-29 16:11:14,757][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002247 seconds
[2023-11-29 16:11:14,758][hyperopt.tpe][INFO] - TPE using 137/137 trials with best loss 0.226306
[2023-11-29 16:11:15,589][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002269 seconds
[2023-11-29 16:11:15,589][hyperopt.tpe][INFO] - TPE using 138/138 trials with best loss 0.226306
[2023-11-29 16:11:16,281][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002261 seconds
[2023-11-29 16:11:16,281][hyperopt.tpe][INFO] - TPE using 139/139 trials with best loss 0.226306
[2023-11-29 16:11:16,571][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002264 seconds
[2023-11-29 16:11:16,571][hyperopt.tpe][INFO] - TPE using 140/140 trials with best loss 0.226306
[2023-11-29 16:11:17,392][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002295 seconds
[2023-11-29 16:11:17,392][hyperopt.tpe][INFO] - TPE using 141/141 trials with best loss 0.226306
[2023-11-29 16:11:17,888][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002266 seconds
[2023-11-29 16:11:17,888][hyperopt.tpe][INFO] - TPE using 142/142 trials with best loss 0.226306
[2023-11-29 16:11:18,013][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002253 seconds
[2023-11-29 16:11:18,013][hyperopt.tpe][INFO] - TPE using 143/143 trials with best loss 0.226306
[2023-11-29 16:11:18,193][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002255 seconds
[2023-11-29 16:11:18,193][hyperopt.tpe][INFO] - TPE using 144/144 trials with best loss 0.226306
[2023-11-29 16:11:19,022][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002254 seconds
[2023-11-29 16:11:19,022][hyperopt.tpe][INFO] - TPE using 145/145 trials with best loss 0.226306
[2023-11-29 16:11:19,850][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002280 seconds
[2023-11-29 16:11:19,851][hyperopt.tpe][INFO] - TPE using 146/146 trials with best loss 0.226306
[2023-11-29 16:11:20,678][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002256 seconds
[2023-11-29 16:11:20,679][hyperopt.tpe][INFO] - TPE using 147/147 trials with best loss 0.226306
[2023-11-29 16:11:21,504][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002246 seconds
[2023-11-29 16:11:21,504][hyperopt.tpe][INFO] - TPE using 148/148 trials with best loss 0.226306
[2023-11-29 16:11:22,330][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002287 seconds
[2023-11-29 16:11:22,330][hyperopt.tpe][INFO] - TPE using 149/149 trials with best loss 0.226306
[2023-11-29 16:11:23,154][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002259 seconds
[2023-11-29 16:11:23,155][hyperopt.tpe][INFO] - TPE using 150/150 trials with best loss 0.226306
[2023-11-29 16:11:23,986][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002293 seconds
[2023-11-29 16:11:23,986][hyperopt.tpe][INFO] - TPE using 151/151 trials with best loss 0.226306
[2023-11-29 16:11:24,865][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.051821 seconds
[2023-11-29 16:11:24,865][hyperopt.tpe][INFO] - TPE using 152/152 trials with best loss 0.226306
[2023-11-29 16:11:25,690][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002335 seconds
[2023-11-29 16:11:25,690][hyperopt.tpe][INFO] - TPE using 153/153 trials with best loss 0.226306
[2023-11-29 16:11:26,443][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002331 seconds
[2023-11-29 16:11:26,444][hyperopt.tpe][INFO] - TPE using 154/154 trials with best loss 0.226306
[2023-11-29 16:11:27,272][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002336 seconds
[2023-11-29 16:11:27,272][hyperopt.tpe][INFO] - TPE using 155/155 trials with best loss 0.226306
[2023-11-29 16:11:28,010][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002329 seconds
[2023-11-29 16:11:28,011][hyperopt.tpe][INFO] - TPE using 156/156 trials with best loss 0.226306
[2023-11-29 16:11:28,766][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002314 seconds
[2023-11-29 16:11:28,766][hyperopt.tpe][INFO] - TPE using 157/157 trials with best loss 0.226306
[2023-11-29 16:11:29,064][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002582 seconds
[2023-11-29 16:11:29,064][hyperopt.tpe][INFO] - TPE using 158/158 trials with best loss 0.226306
[2023-11-29 16:11:29,776][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002334 seconds
[2023-11-29 16:11:29,777][hyperopt.tpe][INFO] - TPE using 159/159 trials with best loss 0.226306
[2023-11-29 16:11:30,587][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002337 seconds
[2023-11-29 16:11:30,587][hyperopt.tpe][INFO] - TPE using 160/160 trials with best loss 0.226306
[2023-11-29 16:11:31,141][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002335 seconds
[2023-11-29 16:11:31,141][hyperopt.tpe][INFO] - TPE using 161/161 trials with best loss 0.226306
[2023-11-29 16:11:31,328][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002336 seconds
[2023-11-29 16:11:31,328][hyperopt.tpe][INFO] - TPE using 162/162 trials with best loss 0.226306
[2023-11-29 16:11:31,482][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002316 seconds
[2023-11-29 16:11:31,482][hyperopt.tpe][INFO] - TPE using 163/163 trials with best loss 0.226306
[2023-11-29 16:11:32,204][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002362 seconds
[2023-11-29 16:11:32,208][hyperopt.tpe][INFO] - TPE using 164/164 trials with best loss 0.226306
[2023-11-29 16:11:32,925][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002325 seconds
[2023-11-29 16:11:32,926][hyperopt.tpe][INFO] - TPE using 165/165 trials with best loss 0.226306
[2023-11-29 16:11:33,269][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002312 seconds
[2023-11-29 16:11:33,270][hyperopt.tpe][INFO] - TPE using 166/166 trials with best loss 0.226306
[2023-11-29 16:11:33,405][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002308 seconds
[2023-11-29 16:11:33,405][hyperopt.tpe][INFO] - TPE using 167/167 trials with best loss 0.226306
[2023-11-29 16:11:34,076][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002322 seconds
[2023-11-29 16:11:34,078][hyperopt.tpe][INFO] - TPE using 168/168 trials with best loss 0.226306
[2023-11-29 16:11:34,797][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002307 seconds
[2023-11-29 16:11:34,797][hyperopt.tpe][INFO] - TPE using 169/169 trials with best loss 0.226306
[2023-11-29 16:11:35,588][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002395 seconds
[2023-11-29 16:11:35,588][hyperopt.tpe][INFO] - TPE using 170/170 trials with best loss 0.226306
[2023-11-29 16:11:35,756][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002338 seconds
[2023-11-29 16:11:35,756][hyperopt.tpe][INFO] - TPE using 171/171 trials with best loss 0.226306
[2023-11-29 16:11:36,426][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002322 seconds
[2023-11-29 16:11:36,426][hyperopt.tpe][INFO] - TPE using 172/172 trials with best loss 0.226306
[2023-11-29 16:11:36,611][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002328 seconds
[2023-11-29 16:11:36,612][hyperopt.tpe][INFO] - TPE using 173/173 trials with best loss 0.226306
[2023-11-29 16:11:36,958][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002338 seconds
[2023-11-29 16:11:36,958][hyperopt.tpe][INFO] - TPE using 174/174 trials with best loss 0.226306
[2023-11-29 16:11:37,500][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002313 seconds
[2023-11-29 16:11:37,500][hyperopt.tpe][INFO] - TPE using 175/175 trials with best loss 0.226306
[2023-11-29 16:11:38,334][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002389 seconds
[2023-11-29 16:11:38,334][hyperopt.tpe][INFO] - TPE using 176/176 trials with best loss 0.226306
[2023-11-29 16:11:39,001][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002321 seconds
[2023-11-29 16:11:39,001][hyperopt.tpe][INFO] - TPE using 177/177 trials with best loss 0.226306
[2023-11-29 16:11:39,172][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002324 seconds
[2023-11-29 16:11:39,173][hyperopt.tpe][INFO] - TPE using 178/178 trials with best loss 0.226306
[2023-11-29 16:11:39,344][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002330 seconds
[2023-11-29 16:11:39,344][hyperopt.tpe][INFO] - TPE using 179/179 trials with best loss 0.226306
[2023-11-29 16:11:40,099][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002329 seconds
[2023-11-29 16:11:40,100][hyperopt.tpe][INFO] - TPE using 180/180 trials with best loss 0.226306
[2023-11-29 16:11:40,381][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002323 seconds
[2023-11-29 16:11:40,381][hyperopt.tpe][INFO] - TPE using 181/181 trials with best loss 0.226306
[2023-11-29 16:11:41,095][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002386 seconds
[2023-11-29 16:11:41,095][hyperopt.tpe][INFO] - TPE using 182/182 trials with best loss 0.226306
[2023-11-29 16:11:41,622][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002316 seconds
[2023-11-29 16:11:41,622][hyperopt.tpe][INFO] - TPE using 183/183 trials with best loss 0.226306
[2023-11-29 16:11:42,443][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002311 seconds
[2023-11-29 16:11:42,443][hyperopt.tpe][INFO] - TPE using 184/184 trials with best loss 0.226306
[2023-11-29 16:11:42,596][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002331 seconds
[2023-11-29 16:11:42,596][hyperopt.tpe][INFO] - TPE using 185/185 trials with best loss 0.226306
[2023-11-29 16:11:42,756][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002326 seconds
[2023-11-29 16:11:42,757][hyperopt.tpe][INFO] - TPE using 186/186 trials with best loss 0.226306
[2023-11-29 16:11:42,822][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002300 seconds
[2023-11-29 16:11:42,822][hyperopt.tpe][INFO] - TPE using 187/187 trials with best loss 0.226306
[2023-11-29 16:11:43,528][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002363 seconds
[2023-11-29 16:11:43,528][hyperopt.tpe][INFO] - TPE using 188/188 trials with best loss 0.226306
[2023-11-29 16:11:43,604][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002335 seconds
[2023-11-29 16:11:43,604][hyperopt.tpe][INFO] - TPE using 189/189 trials with best loss 0.226306
[2023-11-29 16:11:44,275][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002322 seconds
[2023-11-29 16:11:44,275][hyperopt.tpe][INFO] - TPE using 190/190 trials with best loss 0.226306
[2023-11-29 16:11:44,593][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002326 seconds
[2023-11-29 16:11:44,593][hyperopt.tpe][INFO] - TPE using 191/191 trials with best loss 0.226306
[2023-11-29 16:11:44,658][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002320 seconds
[2023-11-29 16:11:44,659][hyperopt.tpe][INFO] - TPE using 192/192 trials with best loss 0.226306
[2023-11-29 16:11:44,810][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002323 seconds
[2023-11-29 16:11:44,811][hyperopt.tpe][INFO] - TPE using 193/193 trials with best loss 0.226306
[2023-11-29 16:11:45,505][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002379 seconds
[2023-11-29 16:11:45,506][hyperopt.tpe][INFO] - TPE using 194/194 trials with best loss 0.226306
[2023-11-29 16:11:45,680][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002337 seconds
[2023-11-29 16:11:45,680][hyperopt.tpe][INFO] - TPE using 195/195 trials with best loss 0.226306
[2023-11-29 16:11:46,362][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002325 seconds
[2023-11-29 16:11:46,363][hyperopt.tpe][INFO] - TPE using 196/196 trials with best loss 0.226306
[2023-11-29 16:11:46,441][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002336 seconds
[2023-11-29 16:11:46,441][hyperopt.tpe][INFO] - TPE using 197/197 trials with best loss 0.226306
[2023-11-29 16:11:46,507][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002322 seconds
[2023-11-29 16:11:46,507][hyperopt.tpe][INFO] - TPE using 198/198 trials with best loss 0.226306
[2023-11-29 16:11:47,337][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002310 seconds
[2023-11-29 16:11:47,337][hyperopt.tpe][INFO] - TPE using 199/199 trials with best loss 0.226306
[2023-11-29 16:11:47,423][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002410 seconds
[2023-11-29 16:11:47,424][hyperopt.tpe][INFO] - TPE using 200/200 trials with best loss 0.226306
[2023-11-29 16:11:48,268][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002360 seconds
[2023-11-29 16:11:48,268][hyperopt.tpe][INFO] - TPE using 201/201 trials with best loss 0.226306
[2023-11-29 16:11:48,741][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002342 seconds
[2023-11-29 16:11:48,742][hyperopt.tpe][INFO] - TPE using 202/202 trials with best loss 0.226306
[2023-11-29 16:11:49,539][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002326 seconds
[2023-11-29 16:11:49,540][hyperopt.tpe][INFO] - TPE using 203/203 trials with best loss 0.226306
[2023-11-29 16:11:49,696][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002351 seconds
[2023-11-29 16:11:49,697][hyperopt.tpe][INFO] - TPE using 204/204 trials with best loss 0.226306
[2023-11-29 16:11:49,763][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002343 seconds
[2023-11-29 16:11:49,763][hyperopt.tpe][INFO] - TPE using 205/205 trials with best loss 0.226306
[2023-11-29 16:11:49,838][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002393 seconds
[2023-11-29 16:11:49,838][hyperopt.tpe][INFO] - TPE using 206/206 trials with best loss 0.226306
[2023-11-29 16:11:49,999][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002328 seconds
[2023-11-29 16:11:49,999][hyperopt.tpe][INFO] - TPE using 207/207 trials with best loss 0.226306
[2023-11-29 16:11:50,662][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002309 seconds
[2023-11-29 16:11:50,664][hyperopt.tpe][INFO] - TPE using 208/208 trials with best loss 0.226306
[2023-11-29 16:11:50,992][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002335 seconds
[2023-11-29 16:11:50,992][hyperopt.tpe][INFO] - TPE using 209/209 trials with best loss 0.226306
[2023-11-29 16:11:51,836][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002330 seconds
[2023-11-29 16:11:51,836][hyperopt.tpe][INFO] - TPE using 210/210 trials with best loss 0.226306
[2023-11-29 16:11:52,308][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002336 seconds
[2023-11-29 16:11:52,308][hyperopt.tpe][INFO] - TPE using 211/211 trials with best loss 0.226306
[2023-11-29 16:11:52,374][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002386 seconds
[2023-11-29 16:11:52,375][hyperopt.tpe][INFO] - TPE using 212/212 trials with best loss 0.226306
[2023-11-29 16:11:53,086][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002328 seconds
[2023-11-29 16:11:53,087][hyperopt.tpe][INFO] - TPE using 213/213 trials with best loss 0.226306
[2023-11-29 16:11:53,167][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002315 seconds
[2023-11-29 16:11:53,167][hyperopt.tpe][INFO] - TPE using 214/214 trials with best loss 0.226306
[2023-11-29 16:11:53,243][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002312 seconds
[2023-11-29 16:11:53,243][hyperopt.tpe][INFO] - TPE using 215/215 trials with best loss 0.226306
[2023-11-29 16:11:53,972][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002327 seconds
[2023-11-29 16:11:53,973][hyperopt.tpe][INFO] - TPE using 216/216 trials with best loss 0.226306
[2023-11-29 16:11:54,638][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002321 seconds
[2023-11-29 16:11:54,639][hyperopt.tpe][INFO] - TPE using 217/217 trials with best loss 0.226306
[2023-11-29 16:11:54,943][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002383 seconds
[2023-11-29 16:11:54,943][hyperopt.tpe][INFO] - TPE using 218/218 trials with best loss 0.226306
[2023-11-29 16:11:55,009][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002302 seconds
[2023-11-29 16:11:55,010][hyperopt.tpe][INFO] - TPE using 219/219 trials with best loss 0.226306
[2023-11-29 16:11:55,494][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002305 seconds
[2023-11-29 16:11:55,494][hyperopt.tpe][INFO] - TPE using 220/220 trials with best loss 0.226306
[2023-11-29 16:11:55,653][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002333 seconds
[2023-11-29 16:11:55,653][hyperopt.tpe][INFO] - TPE using 221/221 trials with best loss 0.226306
[2023-11-29 16:11:55,814][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002347 seconds
[2023-11-29 16:11:55,814][hyperopt.tpe][INFO] - TPE using 222/222 trials with best loss 0.226306
[2023-11-29 16:11:56,528][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002338 seconds
[2023-11-29 16:11:56,529][hyperopt.tpe][INFO] - TPE using 223/223 trials with best loss 0.226306
[2023-11-29 16:11:56,601][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002409 seconds
[2023-11-29 16:11:56,601][hyperopt.tpe][INFO] - TPE using 224/224 trials with best loss 0.226306
[2023-11-29 16:11:57,419][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002346 seconds
[2023-11-29 16:11:57,419][hyperopt.tpe][INFO] - TPE using 225/225 trials with best loss 0.226306
[2023-11-29 16:11:57,485][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002319 seconds
[2023-11-29 16:11:57,486][hyperopt.tpe][INFO] - TPE using 226/226 trials with best loss 0.226306
[2023-11-29 16:11:58,304][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002332 seconds
[2023-11-29 16:11:58,304][hyperopt.tpe][INFO] - TPE using 227/227 trials with best loss 0.226306
[2023-11-29 16:11:58,602][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002317 seconds
[2023-11-29 16:11:58,602][hyperopt.tpe][INFO] - TPE using 228/228 trials with best loss 0.226306
[2023-11-29 16:11:58,737][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002335 seconds
[2023-11-29 16:11:58,737][hyperopt.tpe][INFO] - TPE using 229/229 trials with best loss 0.226306
[2023-11-29 16:11:59,545][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002420 seconds
[2023-11-29 16:11:59,545][hyperopt.tpe][INFO] - TPE using 230/230 trials with best loss 0.226306
[2023-11-29 16:12:00,232][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002316 seconds
[2023-11-29 16:12:00,233][hyperopt.tpe][INFO] - TPE using 231/231 trials with best loss 0.226306
[2023-11-29 16:12:00,388][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002332 seconds
[2023-11-29 16:12:00,388][hyperopt.tpe][INFO] - TPE using 232/232 trials with best loss 0.226306
[2023-11-29 16:12:00,467][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002325 seconds
[2023-11-29 16:12:00,467][hyperopt.tpe][INFO] - TPE using 233/233 trials with best loss 0.226306
[2023-11-29 16:12:00,534][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002343 seconds
[2023-11-29 16:12:00,534][hyperopt.tpe][INFO] - TPE using 234/234 trials with best loss 0.226306
[2023-11-29 16:12:00,660][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002318 seconds
[2023-11-29 16:12:00,660][hyperopt.tpe][INFO] - TPE using 235/235 trials with best loss 0.226306
[2023-11-29 16:12:01,385][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002385 seconds
