[2023-11-29 09:32:33,576][root][INFO] - Experiment name: xgb_regression_da_only_hyperopt_tune``
[2023-11-29 09:33:05,193][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001784 seconds
[2023-11-29 09:33:05,193][hyperopt.tpe][INFO] - TPE using 133/133 trials with best loss -0.066791
[2023-11-29 09:33:05,267][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001785 seconds
[2023-11-29 09:33:05,267][hyperopt.tpe][INFO] - TPE using 134/134 trials with best loss -0.066791
[2023-11-29 09:33:05,512][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001668 seconds
[2023-11-29 09:33:05,512][hyperopt.tpe][INFO] - TPE using 135/135 trials with best loss -0.066791
[2023-11-29 09:33:05,580][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001678 seconds
[2023-11-29 09:33:05,580][hyperopt.tpe][INFO] - TPE using 136/136 trials with best loss -0.066791
[2023-11-29 09:33:05,612][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001698 seconds
[2023-11-29 09:33:05,612][hyperopt.tpe][INFO] - TPE using 137/137 trials with best loss -0.066791
[2023-11-29 09:33:06,069][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001827 seconds
[2023-11-29 09:33:06,069][hyperopt.tpe][INFO] - TPE using 138/138 trials with best loss -0.159044
[2023-11-29 09:33:06,503][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001798 seconds
[2023-11-29 09:33:06,503][hyperopt.tpe][INFO] - TPE using 139/139 trials with best loss -0.159044
[2023-11-29 09:33:06,589][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001784 seconds
[2023-11-29 09:33:06,589][hyperopt.tpe][INFO] - TPE using 140/140 trials with best loss -0.159044
[2023-11-29 09:33:06,982][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001804 seconds
[2023-11-29 09:33:06,982][hyperopt.tpe][INFO] - TPE using 141/141 trials with best loss -0.159044
[2023-11-29 09:33:07,432][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001821 seconds
[2023-11-29 09:33:07,432][hyperopt.tpe][INFO] - TPE using 142/142 trials with best loss -0.159044
[2023-11-29 09:33:07,478][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001712 seconds
[2023-11-29 09:33:07,478][hyperopt.tpe][INFO] - TPE using 143/143 trials with best loss -0.159044
[2023-11-29 09:33:07,876][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001739 seconds
[2023-11-29 09:33:07,876][hyperopt.tpe][INFO] - TPE using 144/144 trials with best loss -0.159044
[2023-11-29 09:33:08,246][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001667 seconds
[2023-11-29 09:33:08,246][hyperopt.tpe][INFO] - TPE using 145/145 trials with best loss -0.159044
[2023-11-29 09:33:08,697][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001887 seconds
[2023-11-29 09:33:08,698][hyperopt.tpe][INFO] - TPE using 146/146 trials with best loss -0.159044
[2023-11-29 09:33:09,149][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001664 seconds
[2023-11-29 09:33:09,149][hyperopt.tpe][INFO] - TPE using 147/147 trials with best loss -0.159044
[2023-11-29 09:33:09,599][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001761 seconds
[2023-11-29 09:33:09,600][hyperopt.tpe][INFO] - TPE using 148/148 trials with best loss -0.159044
[2023-11-29 09:33:10,049][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001670 seconds
[2023-11-29 09:33:10,049][hyperopt.tpe][INFO] - TPE using 149/149 trials with best loss -0.159044
[2023-11-29 09:33:10,497][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001662 seconds
[2023-11-29 09:33:10,498][hyperopt.tpe][INFO] - TPE using 150/150 trials with best loss -0.159044
[2023-11-29 09:33:10,946][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001662 seconds
[2023-11-29 09:33:10,946][hyperopt.tpe][INFO] - TPE using 151/151 trials with best loss -0.159044
[2023-11-29 09:33:11,392][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001719 seconds
[2023-11-29 09:33:11,392][hyperopt.tpe][INFO] - TPE using 152/152 trials with best loss -0.159044
[2023-11-29 09:33:11,841][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001794 seconds
[2023-11-29 09:33:11,841][hyperopt.tpe][INFO] - TPE using 153/153 trials with best loss -0.159044
[2023-11-29 09:33:12,292][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001663 seconds
[2023-11-29 09:33:12,293][hyperopt.tpe][INFO] - TPE using 154/154 trials with best loss -0.170108
[2023-11-29 09:33:12,746][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001793 seconds
[2023-11-29 09:33:12,746][hyperopt.tpe][INFO] - TPE using 155/155 trials with best loss -0.170108
[2023-11-29 09:33:13,221][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001678 seconds
[2023-11-29 09:33:13,221][hyperopt.tpe][INFO] - TPE using 156/156 trials with best loss -0.170108
[2023-11-29 09:33:13,616][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001803 seconds
[2023-11-29 09:33:13,616][hyperopt.tpe][INFO] - TPE using 157/157 trials with best loss -0.170108
[2023-11-29 09:33:14,077][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.055869 seconds
[2023-11-29 09:33:14,077][hyperopt.tpe][INFO] - TPE using 158/158 trials with best loss -0.170108
[2023-11-29 09:33:14,488][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001794 seconds
[2023-11-29 09:33:14,489][hyperopt.tpe][INFO] - TPE using 159/159 trials with best loss -0.170108
[2023-11-29 09:33:14,906][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001699 seconds
[2023-11-29 09:33:14,906][hyperopt.tpe][INFO] - TPE using 160/160 trials with best loss -0.170108
[2023-11-29 09:33:15,271][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001718 seconds
[2023-11-29 09:33:15,271][hyperopt.tpe][INFO] - TPE using 161/161 trials with best loss -0.170108
[2023-11-29 09:33:15,397][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001709 seconds
[2023-11-29 09:33:15,397][hyperopt.tpe][INFO] - TPE using 162/162 trials with best loss -0.170108
[2023-11-29 09:33:15,836][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001823 seconds
[2023-11-29 09:33:15,836][hyperopt.tpe][INFO] - TPE using 163/163 trials with best loss -0.170108
[2023-11-29 09:33:16,235][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001831 seconds
[2023-11-29 09:33:16,235][hyperopt.tpe][INFO] - TPE using 164/164 trials with best loss -0.170108
[2023-11-29 09:33:16,281][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001729 seconds
[2023-11-29 09:33:16,281][hyperopt.tpe][INFO] - TPE using 165/165 trials with best loss -0.170108
[2023-11-29 09:33:16,686][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001685 seconds
[2023-11-29 09:33:16,686][hyperopt.tpe][INFO] - TPE using 166/166 trials with best loss -0.170108
[2023-11-29 09:33:17,075][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001721 seconds
[2023-11-29 09:33:17,075][hyperopt.tpe][INFO] - TPE using 167/167 trials with best loss -0.170108
[2023-11-29 09:33:17,484][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001691 seconds
[2023-11-29 09:33:17,484][hyperopt.tpe][INFO] - TPE using 168/168 trials with best loss -0.170108
[2023-11-29 09:33:17,621][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001812 seconds
[2023-11-29 09:33:17,621][hyperopt.tpe][INFO] - TPE using 169/169 trials with best loss -0.170108
[2023-11-29 09:33:17,986][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001744 seconds
[2023-11-29 09:33:17,986][hyperopt.tpe][INFO] - TPE using 170/170 trials with best loss -0.170108
[2023-11-29 09:33:18,032][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001680 seconds
[2023-11-29 09:33:18,033][hyperopt.tpe][INFO] - TPE using 171/171 trials with best loss -0.170108
[2023-11-29 09:33:18,428][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001833 seconds
[2023-11-29 09:33:18,428][hyperopt.tpe][INFO] - TPE using 172/172 trials with best loss -0.170108
[2023-11-29 09:33:18,820][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001694 seconds
[2023-11-29 09:33:18,820][hyperopt.tpe][INFO] - TPE using 173/173 trials with best loss -0.170108
[2023-11-29 09:33:19,267][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001863 seconds
[2023-11-29 09:33:19,267][hyperopt.tpe][INFO] - TPE using 174/174 trials with best loss -0.170108
[2023-11-29 09:33:19,361][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001695 seconds
[2023-11-29 09:33:19,361][hyperopt.tpe][INFO] - TPE using 175/175 trials with best loss -0.170108
[2023-11-29 09:33:19,801][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001782 seconds
[2023-11-29 09:33:19,801][hyperopt.tpe][INFO] - TPE using 176/176 trials with best loss -0.170108
[2023-11-29 09:33:20,272][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001691 seconds
[2023-11-29 09:33:20,273][hyperopt.tpe][INFO] - TPE using 177/177 trials with best loss -0.170108
[2023-11-29 09:33:20,325][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001688 seconds
[2023-11-29 09:33:20,325][hyperopt.tpe][INFO] - TPE using 178/178 trials with best loss -0.170108
[2023-11-29 09:33:20,707][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001686 seconds
[2023-11-29 09:33:20,707][hyperopt.tpe][INFO] - TPE using 179/179 trials with best loss -0.170108
[2023-11-29 09:33:20,983][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001774 seconds
[2023-11-29 09:33:20,983][hyperopt.tpe][INFO] - TPE using 180/180 trials with best loss -0.170108
[2023-11-29 09:33:21,042][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001697 seconds
[2023-11-29 09:33:21,042][hyperopt.tpe][INFO] - TPE using 181/181 trials with best loss -0.170108
[2023-11-29 09:33:21,145][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001912 seconds
[2023-11-29 09:33:21,146][hyperopt.tpe][INFO] - TPE using 182/182 trials with best loss -0.170108
[2023-11-29 09:33:21,531][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001763 seconds
[2023-11-29 09:33:21,531][hyperopt.tpe][INFO] - TPE using 183/183 trials with best loss -0.170108
[2023-11-29 09:33:21,918][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001760 seconds
[2023-11-29 09:33:21,919][hyperopt.tpe][INFO] - TPE using 184/184 trials with best loss -0.170108
[2023-11-29 09:33:21,972][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001867 seconds
[2023-11-29 09:33:21,973][hyperopt.tpe][INFO] - TPE using 185/185 trials with best loss -0.170108
[2023-11-29 09:33:22,417][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001861 seconds
[2023-11-29 09:33:22,417][hyperopt.tpe][INFO] - TPE using 186/186 trials with best loss -0.170108
[2023-11-29 09:33:22,642][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001810 seconds
[2023-11-29 09:33:22,642][hyperopt.tpe][INFO] - TPE using 187/187 trials with best loss -0.170108
[2023-11-29 09:33:23,032][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001753 seconds
[2023-11-29 09:33:23,032][hyperopt.tpe][INFO] - TPE using 188/188 trials with best loss -0.170108
[2023-11-29 09:33:23,079][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001698 seconds
[2023-11-29 09:33:23,079][hyperopt.tpe][INFO] - TPE using 189/189 trials with best loss -0.170108
[2023-11-29 09:33:23,463][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001690 seconds
[2023-11-29 09:33:23,463][hyperopt.tpe][INFO] - TPE using 190/190 trials with best loss -0.170108
[2023-11-29 09:33:23,852][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001732 seconds
[2023-11-29 09:33:23,852][hyperopt.tpe][INFO] - TPE using 191/191 trials with best loss -0.170108
[2023-11-29 09:33:23,906][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001728 seconds
[2023-11-29 09:33:23,906][hyperopt.tpe][INFO] - TPE using 192/192 trials with best loss -0.170108
[2023-11-29 09:33:24,320][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001807 seconds
[2023-11-29 09:33:24,320][hyperopt.tpe][INFO] - TPE using 193/193 trials with best loss -0.170108
[2023-11-29 09:33:24,568][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001737 seconds
[2023-11-29 09:33:24,568][hyperopt.tpe][INFO] - TPE using 194/194 trials with best loss -0.170108
[2023-11-29 09:33:25,037][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001693 seconds
[2023-11-29 09:33:25,037][hyperopt.tpe][INFO] - TPE using 195/195 trials with best loss -0.170108
[2023-11-29 09:33:25,080][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001868 seconds
[2023-11-29 09:33:25,081][hyperopt.tpe][INFO] - TPE using 196/196 trials with best loss -0.170108
[2023-11-29 09:33:25,444][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001691 seconds
[2023-11-29 09:33:25,444][hyperopt.tpe][INFO] - TPE using 197/197 trials with best loss -0.170108
[2023-11-29 09:33:25,890][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001687 seconds
[2023-11-29 09:33:25,891][hyperopt.tpe][INFO] - TPE using 198/198 trials with best loss -0.170108
[2023-11-29 09:33:25,937][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001722 seconds
[2023-11-29 09:33:25,937][hyperopt.tpe][INFO] - TPE using 199/199 trials with best loss -0.170108
[2023-11-29 09:33:26,538][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001850 seconds
[2023-11-29 09:33:26,538][hyperopt.tpe][INFO] - TPE using 200/200 trials with best loss -0.170108
[2023-11-29 09:33:26,965][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001726 seconds
[2023-11-29 09:33:26,965][hyperopt.tpe][INFO] - TPE using 201/201 trials with best loss -0.170108
[2023-11-29 09:33:27,199][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001805 seconds
[2023-11-29 09:33:27,199][hyperopt.tpe][INFO] - TPE using 202/202 trials with best loss -0.170108
[2023-11-29 09:33:27,306][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001743 seconds
[2023-11-29 09:33:27,306][hyperopt.tpe][INFO] - TPE using 203/203 trials with best loss -0.170108
[2023-11-29 09:33:27,377][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001729 seconds
[2023-11-29 09:33:27,377][hyperopt.tpe][INFO] - TPE using 204/204 trials with best loss -0.170108
[2023-11-29 09:33:27,774][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001685 seconds
[2023-11-29 09:33:27,775][hyperopt.tpe][INFO] - TPE using 205/205 trials with best loss -0.170108
[2023-11-29 09:33:27,821][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001776 seconds
[2023-11-29 09:33:27,822][hyperopt.tpe][INFO] - TPE using 206/206 trials with best loss -0.170108
[2023-11-29 09:33:28,199][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001692 seconds
[2023-11-29 09:33:28,199][hyperopt.tpe][INFO] - TPE using 207/207 trials with best loss -0.170108
[2023-11-29 09:33:28,817][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001678 seconds
[2023-11-29 09:33:28,818][hyperopt.tpe][INFO] - TPE using 208/208 trials with best loss -0.170108
[2023-11-29 09:33:29,202][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001757 seconds
[2023-11-29 09:33:29,202][hyperopt.tpe][INFO] - TPE using 209/209 trials with best loss -0.170108
[2023-11-29 09:33:29,300][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001693 seconds
[2023-11-29 09:33:29,300][hyperopt.tpe][INFO] - TPE using 210/210 trials with best loss -0.170108
[2023-11-29 09:33:29,663][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001693 seconds
[2023-11-29 09:33:29,664][hyperopt.tpe][INFO] - TPE using 211/211 trials with best loss -0.170108
[2023-11-29 09:33:29,737][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001803 seconds
[2023-11-29 09:33:29,737][hyperopt.tpe][INFO] - TPE using 212/212 trials with best loss -0.170108
[2023-11-29 09:33:29,784][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001807 seconds
[2023-11-29 09:33:29,784][hyperopt.tpe][INFO] - TPE using 213/213 trials with best loss -0.170108
[2023-11-29 09:33:30,172][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001696 seconds
[2023-11-29 09:33:30,172][hyperopt.tpe][INFO] - TPE using 214/214 trials with best loss -0.170108
[2023-11-29 09:33:30,532][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001767 seconds
[2023-11-29 09:33:30,532][hyperopt.tpe][INFO] - TPE using 215/215 trials with best loss -0.170108
[2023-11-29 09:33:30,938][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001793 seconds
[2023-11-29 09:33:30,938][hyperopt.tpe][INFO] - TPE using 216/216 trials with best loss -0.170108
[2023-11-29 09:33:31,065][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001763 seconds
[2023-11-29 09:33:31,065][hyperopt.tpe][INFO] - TPE using 217/217 trials with best loss -0.170108
[2023-11-29 09:33:31,478][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001736 seconds
[2023-11-29 09:33:31,478][hyperopt.tpe][INFO] - TPE using 218/218 trials with best loss -0.170108
[2023-11-29 09:33:31,545][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001730 seconds
[2023-11-29 09:33:31,545][hyperopt.tpe][INFO] - TPE using 219/219 trials with best loss -0.170108
[2023-11-29 09:33:31,585][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001755 seconds
[2023-11-29 09:33:31,585][hyperopt.tpe][INFO] - TPE using 220/220 trials with best loss -0.170108
[2023-11-29 09:33:31,978][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001880 seconds
[2023-11-29 09:33:31,978][hyperopt.tpe][INFO] - TPE using 221/221 trials with best loss -0.170108
[2023-11-29 09:33:32,397][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001688 seconds
[2023-11-29 09:33:32,397][hyperopt.tpe][INFO] - TPE using 222/222 trials with best loss -0.170108
[2023-11-29 09:33:32,782][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001807 seconds
[2023-11-29 09:33:32,782][hyperopt.tpe][INFO] - TPE using 223/223 trials with best loss -0.170108
[2023-11-29 09:33:32,869][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001774 seconds
[2023-11-29 09:33:32,869][hyperopt.tpe][INFO] - TPE using 224/224 trials with best loss -0.170108
[2023-11-29 09:33:33,480][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001833 seconds
[2023-11-29 09:33:33,480][hyperopt.tpe][INFO] - TPE using 225/225 trials with best loss -0.170108
[2023-11-29 09:33:33,900][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001686 seconds
[2023-11-29 09:33:33,901][hyperopt.tpe][INFO] - TPE using 226/226 trials with best loss -0.170108
[2023-11-29 09:33:33,940][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001692 seconds
[2023-11-29 09:33:33,941][hyperopt.tpe][INFO] - TPE using 227/227 trials with best loss -0.170108
[2023-11-29 09:33:34,395][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001682 seconds
[2023-11-29 09:33:34,395][hyperopt.tpe][INFO] - TPE using 228/228 trials with best loss -0.170108
[2023-11-29 09:33:34,455][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001785 seconds
[2023-11-29 09:33:34,455][hyperopt.tpe][INFO] - TPE using 229/229 trials with best loss -0.170108
[2023-11-29 09:33:34,835][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001742 seconds
[2023-11-29 09:33:34,836][hyperopt.tpe][INFO] - TPE using 230/230 trials with best loss -0.170108
[2023-11-29 09:33:35,231][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001702 seconds
[2023-11-29 09:33:35,231][hyperopt.tpe][INFO] - TPE using 231/231 trials with best loss -0.170108
[2023-11-29 09:33:35,347][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001807 seconds
[2023-11-29 09:33:35,347][hyperopt.tpe][INFO] - TPE using 232/232 trials with best loss -0.170108
[2023-11-29 09:33:35,742][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001804 seconds
[2023-11-29 09:33:35,743][hyperopt.tpe][INFO] - TPE using 233/233 trials with best loss -0.170108
[2023-11-29 09:33:36,274][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001789 seconds
[2023-11-29 09:33:36,274][hyperopt.tpe][INFO] - TPE using 234/234 trials with best loss -0.170108
[2023-11-29 09:33:36,314][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001745 seconds
